id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
518,31,61,1988,4,Male,"252 Market Street, Cape Town",401094,817794,1655964,523,1
1203,36,62,1984,2,Male,"721 Main Road, Gqeberha",366678,747666,2304792,582,1
944,58,71,1961,10,Male,"352 Queen Street, Gqeberha",1053306,2147544,1607904,789,6
388,25,66,1994,10,Female,"585 Pretoria Street, Durban",152838,311580,393354,749,2
741,75,66,1944,9,Male,"899 Pretoria Street, Cape Town",390510,743688,407322,826,1
1737,52,65,1967,3,Male,"750 Van der Merwe Avenue, East London",332766,678348,741114,739,4
1709,62,69,1957,3,Female,"963 Victoria Road, Bloemfontein",313560,639342,2000070,744,1
1018,90,71,1929,10,Female,"527 Durban Road, Gqeberha",308556,572490,11052,755,6
275,43,58,1977,2,Female,"939 Church Street, Pretoria",673470,1373184,2173878,710,4
1367,49,67,1970,6,Female,"223 Jan Smuts Avenue, Johannesburg",302418,616590,649692,708,4
1965,24,65,1996,1,Male,"905 Pretoria Street, Durban",330552,673974,0,745,1
284,51,65,1968,4,Male,"203 Market Street, Pietermaritzburg",450090,917640,0,754,4
79,70,66,1949,10,Female,"803 Durban Road, Durban",360810,524952,357318,625,4
1515,77,67,1942,12,Female,"652 Pretoria Street, Cape Town",377694,548226,347652,520,5
1934,47,67,1973,1,Female,"638 Jan Smuts Avenue, East London",245052,499734,1074438,691,1
9,29,60,1990,12,Male,"752 Jan Smuts Avenue, Cape Town",361836,737784,1616418,540,3
1964,68,64,1951,12,Male,"497 Market Street, Gqeberha",407592,695466,550710,643,4
982,46,67,1973,10,Male,"950 Durban Road, Johannesburg",586980,1196802,827532,729,4
1676,51,65,1968,12,Male,"902 Jan Smuts Avenue, Pietermaritzburg",449658,916848,1592046,681,3
1519,41,72,1978,3,Female,"26 Cape Road, East London",353250,720216,1070496,849,4
1098,50,71,1969,3,Male,"511 Jan Smuts Avenue, Pietermaritzburg",304218,620208,983412,752,4
554,59,67,1960,8,Male,"110 Victoria Road, Pretoria",471060,960426,2056788,690,5
596,28,65,1991,11,Male,"33 Victoria Road, Bloemfontein",305730,623322,620712,721,3
170,34,71,1985,9,Male,"20 Jan Smuts Avenue, Bloemfontein",326466,665694,1060110,768,4
794,49,67,1970,11,Female,"286 Van der Merwe Avenue, Cape Town",261504,533178,0,730,3
1697,64,67,1955,6,Male,"463 Swart Street, Bloemfontein",361944,738036,1749384,685,6
573,52,69,1967,7,Male,"647 Swart Street, Cape Town",264906,540198,1514988,589,1
1715,32,72,1987,3,Female,"239 Nelson Mandela Drive, Pretoria",442602,902466,1633446,679,1
1607,21,66,1998,4,Male,"330 Church Street, Pietermaritzburg",487026,992988,1272564,689,1
1026,84,70,1935,5,Male,"990 Main Road, Cape Town",237492,306288,12438,714,4
1892,22,62,1997,7,Male,"805 Voortrekker Road, Durban",287388,586026,1080954,637,2
402,47,72,1972,6,Male,"613 Nelson Mandela Drive, East London",388008,791172,1096434,744,3
1628,56,59,1964,2,Male,"685 King George Street, Cape Town",560052,1141902,3594708,786,2
553,73,65,1947,1,Male,"915 Victoria Road, Pietermaritzburg",318726,613206,322236,628,1
1551,47,70,1972,12,Male,"13 Swart Street, Durban",315180,642582,1138752,687,5
1672,28,70,1991,9,Male,"309 Main Road, Durban",658980,1343592,3676518,792,3
426,26,65,1993,4,Female,"223 Market Street, Pretoria",373914,762264,111672,754,4
1135,89,69,1931,1,Female,"793 Victoria Road, Pietermaritzburg",566928,1224180,0,704,7
1420,87,70,1932,8,Female,"471 Voortrekker Road, Durban",693252,1091736,0,688,4
1589,39,70,1981,1,Female,"41 Nelson Mandela Drive, Pietermaritzburg",242730,494892,796644,702,3
1002,31,67,1988,4,Male,"682 Main Road, Cape Town",342414,698184,1394064,716,1
1411,57,66,1962,6,Female,"657 Pretoria Street, Gqeberha",609246,1242126,939924,720,4
1654,43,66,1976,4,Male,"825 Jan Smuts Avenue, Cape Town",435492,887904,111546,693,5
1330,65,61,1954,12,Female,"246 Church Street, Johannesburg",595746,637272,555966,575,3
790,34,65,1985,3,Female,"798 Pretoria Street, Pietermaritzburg",409320,834498,1253160,743,2
552,54,66,1965,4,Male,"432 Jan Smuts Avenue, Pietermaritzburg",463806,945684,2383362,602,1
139,73,65,1947,1,Female,"788 Church Street, Gqeberha",353736,563706,82638,687,4
1280,28,66,1991,10,Male,"852 King George Street, East London",288450,588168,1593270,641,1
883,33,60,1987,2,Male,"368 Market Street, Pretoria",479646,977994,1858032,584,1
359,66,61,1953,7,Male,"734 Victoria Road, East London",436536,1032894,373050,799,4
1921,44,65,1975,3,Male,"379 Queen Street, Gqeberha",283068,577152,176994,709,3
651,53,66,1966,5,Female,"513 Johannesburg Road, Gqeberha",303336,618498,744750,643,1
557,59,54,1960,9,Male,"48 Nelson Mandela Drive, East London",332568,508410,241398,669,1
1071,26,69,1993,3,Male,"478 Nelson Mandela Drive, Cape Town",338688,690534,1151532,838,3
1175,93,69,1926,9,Male,"113 Queen Street, East London",224550,194076,6228,770,7
1936,86,68,1933,7,Female,"902 Jan Smuts Avenue, Pietermaritzburg",485118,642330,20430,714,5
182,49,70,1971,2,Female,"972 Pretoria Street, Pretoria",450108,917712,1172268,616,2
468,48,65,1971,9,Female,"488 Main Road, Johannesburg",418284,852732,635616,714,2
1651,33,66,1986,3,Male,"156 Queen Street, Durban",494532,1008324,1802934,739,2
1714,23,65,1996,6,Female,"611 Pretoria Street, Gqeberha",644526,1314198,4326336,794,2
1839,59,60,1960,6,Female,"952 Johannesburg Road, Durban",242208,493902,1523970,631,1
1585,35,69,1984,11,Female,"803 Johannesburg Road, Pretoria",372780,760122,0,688,3
1245,54,58,1965,9,Female,"46 Main Road, Cape Town",378720,772200,1998126,802,6
732,60,68,1959,8,Male,"798 Voortrekker Road, Gqeberha",346032,705438,781128,756,6
342,18,68,2001,6,Male,"639 Nelson Mandela Drive, Pretoria",1131120,2306214,2444544,699,1
476,68,71,1951,9,Male,"495 Cape Road, Pretoria",366120,746514,1766718,724,3
164,76,67,1943,8,Male,"780 Nelson Mandela Drive, Pretoria",329166,680922,363330,658,4
539,21,68,1998,8,Female,"917 Jan Smuts Avenue, Pietermaritzburg",305172,622224,1475154,765,1
40,71,74,1948,6,Male,"806 Church Street, Gqeberha",258156,526374,552348,726,4
1,43,74,1976,4,Female,"30 Van der Merwe Avenue, Pretoria",400446,816480,262566,704,3
272,30,67,1989,8,Female,"739 Pretoria Street, Bloemfontein",471474,961326,2260548,767,3
521,21,70,1998,9,Female,"56 Van der Merwe Avenue, Bloemfontein",289818,590922,794538,652,1
988,68,68,1951,4,Male,"850 Nelson Mandela Drive, Bloemfontein",360756,716976,96786,785,4
660,31,68,1988,9,Female,"245 Johannesburg Road, Gqeberha",388836,792738,1964862,680,2
1381,79,68,1940,10,Male,"498 Market Street, Gqeberha",447804,531306,44460,690,4
184,50,69,1969,4,Female,"276 Main Road, Bloemfontein",384264,783522,2271150,797,6
1183,53,66,1966,5,Male,"607 Van der Merwe Avenue, Durban",289746,590760,414072,740,4
905,69,73,1950,11,Male,"272 Swart Street, Durban",855432,1744218,3290562,701,5
419,60,66,1959,11,Male,"310 Market Street, Johannesburg",296064,603720,1341540,734,5
239,26,68,1993,3,Male,"965 Market Street, Pretoria",372582,759618,2492442,682,5
1241,40,69,1979,3,Female,"504 King George Street, East London",436086,889128,711882,814,3
383,48,66,1971,9,Male,"786 Market Street, Pretoria",302688,617166,1389240,760,3
1816,39,69,1980,4,Female,"910 Queen Street, Cape Town",302292,616338,1431918,784,2
1501,40,67,1980,2,Male,"963 Jan Smuts Avenue, Pietermaritzburg",320004,652446,613422,712,3
497,63,65,1956,11,Male,"470 King George Street, Pretoria",462456,942840,157752,850,6
893,18,68,2002,2,Male,"958 King George Street, Pietermaritzburg",306486,624888,341316,850,3
44,85,67,1934,12,Male,"866 Johannesburg Road, Cape Town",301284,687492,30132,680,3
661,64,67,1956,1,Male,"132 Victoria Road, Bloemfontein",378090,770958,1079064,566,3
939,80,59,1939,10,Female,"616 Victoria Road, Cape Town",359010,626742,53478,696,2
947,63,71,1956,9,Male,"520 Victoria Road, Pretoria",305730,623466,227214,710,4
1749,50,61,1969,7,Female,"826 Voortrekker Road, Cape Town",155844,317826,394182,614,2
385,79,65,1941,2,Male,"197 Church Street, Cape Town",390222,547812,429894,740,7
67,23,65,1996,4,Female,"876 Swart Street, Gqeberha",420588,857502,0,732,2
1298,32,70,1987,12,Female,"697 Swart Street, Johannesburg",226026,460854,474264,729,2
913,56,70,1963,5,Male,"93 Market Street, East London",251352,512568,0,693,3
1634,66,68,1953,3,Male,"69 Swart Street, Pietermaritzburg",181638,370386,1082736,825,4
804,64,67,1955,7,Male,"674 Cape Road, Pretoria",267102,544536,435096,812,5
1703,47,65,1972,8,Female,"586 King George Street, Pietermaritzburg",434070,885042,1187892,747,2
1741,92,67,1927,10,Male,"673 Nelson Mandela Drive, Johannesburg",314280,449280,16002,707,9
766,44,63,1975,8,Female,"616 Market Street, Johannesburg",273366,557406,1101618,685,3
472,50,64,1969,4,Male,"905 Nelson Mandela Drive, Gqeberha",406404,828702,1435284,672,4
366,50,68,1969,12,Female,"576 Queen Street, Durban",352314,718398,1688814,625,7
1205,22,69,1997,8,Male,"214 Johannesburg Road, Cape Town",503064,1025712,2316312,680,5
1705,50,68,1970,2,Male,"764 Victoria Road, Cape Town",246744,503136,37260,850,3
626,22,65,1997,6,Female,"92 Victoria Road, Gqeberha",758880,1547172,1956312,746,2
1638,79,64,1940,8,Female,"907 Van der Merwe Avenue, Johannesburg",615348,1040832,564372,668,5
1953,29,68,1991,1,Female,"640 Jan Smuts Avenue, Bloemfontein",388422,791928,292680,842,3
1771,41,66,1978,12,Male,"609 Cape Road, Gqeberha",458568,934974,1110996,794,3
931,34,73,1985,12,Male,"963 Swart Street, Pretoria",611532,1246860,1748052,540,1
1190,49,65,1970,8,Female,"622 Johannesburg Road, Gqeberha",391842,798894,762642,707,7
371,82,63,1937,3,Male,"666 Main Road, Bloemfontein",788886,1662624,48402,719,4
1404,52,71,1967,11,Female,"775 Pretoria Street, Johannesburg",321948,656496,1448442,526,2
1970,18,66,2001,6,Male,"71 Jan Smuts Avenue, Bloemfontein",457956,933714,1262592,731,2
1364,47,72,1972,11,Male,"778 Main Road, Gqeberha",0,54,90,750,2
327,44,67,1975,7,Male,"670 Jan Smuts Avenue, Cape Town",325242,663174,940464,772,5
1337,26,66,1993,9,Male,"850 Victoria Road, Pietermaritzburg",341028,695412,757782,800,2
594,29,70,1990,12,Male,"934 Swart Street, Durban",299556,610794,95922,698,6
1704,27,62,1992,7,Male,"347 Main Road, Durban",562860,1147680,2721186,716,1
1500,53,66,1967,1,Male,"550 Cape Road, Pretoria",467082,952272,2601612,680,4
923,18,70,2002,1,Female,"647 Nelson Mandela Drive, Durban",419346,855018,1469250,735,2
1788,59,66,1960,9,Female,"286 Voortrekker Road, Pietermaritzburg",369378,753210,1636920,673,4
129,56,63,1963,6,Female,"125 Jan Smuts Avenue, Pietermaritzburg",396144,807750,2266362,510,1
1756,30,66,1989,10,Male,"460 Johannesburg Road, Bloemfontein",511740,1043442,1662876,691,2
197,32,60,1987,5,Male,"452 Jan Smuts Avenue, Pretoria",283626,578304,1050714,724,5
219,47,66,1973,2,Male,"701 Victoria Road, Pretoria",198648,405090,502704,798,3
1820,60,65,1959,7,Female,"264 Durban Road, Pretoria",338904,691092,1249074,693,5
405,30,67,1989,3,Male,"645 Van der Merwe Avenue, Durban",308970,629964,1093482,627,1
726,58,67,1961,8,Male,"563 Durban Road, Johannesburg",396576,808632,491346,717,3
20,86,67,1933,12,Female,"286 Cape Road, East London",350586,420678,0,757,8
216,60,66,1959,5,Female,"434 Durban Road, Cape Town",292914,597204,1541160,687,3
293,32,63,1987,8,Female,"489 Church Street, East London",371520,757512,1039680,661,5
1868,24,69,1995,8,Male,"533 Queen Street, Pretoria",504882,1029366,175608,714,2
1996,46,66,1973,6,Female,"848 Van der Merwe Avenue, Cape Town",395208,805824,1077516,728,3
1171,90,67,1929,12,Male,"518 Van der Merwe Avenue, Pietermaritzburg",474660,705852,0,781,5
1154,73,71,1947,1,Male,"735 Johannesburg Road, Pretoria",495828,698562,358416,788,4
819,55,77,1964,10,Female,"900 Victoria Road, East London",331056,674910,512082,687,3
1554,49,63,1970,4,Male,"772 Main Road, Gqeberha",457290,932436,1640124,696,1
1079,65,60,1954,11,Female,"18 Queen Street, Pretoria",881892,1859292,703368,831,3
681,19,60,2001,1,Female,"110 King George Street, East London",385200,785412,946674,654,1
240,50,68,1970,2,Male,"548 Market Street, Pretoria",307872,627624,935712,745,3
751,61,64,1958,8,Female,"429 Voortrekker Road, East London",438552,894186,1951182,593,4
773,67,65,1952,9,Male,"711 Johannesburg Road, Cape Town",280116,198522,58050,786,3
1294,39,63,1980,7,Female,"164 King George Street, Durban",521874,1064052,2388870,730,2
1567,43,68,1976,8,Female,"412 King George Street, Pretoria",358218,730368,972198,747,2
132,77,72,1942,5,Female,"629 Pretoria Street, Pretoria",251496,567990,229986,696,4
512,48,62,1971,8,Male,"371 Victoria Road, Pretoria",643086,1311192,3733614,718,1
501,24,65,1995,8,Male,"681 Pretoria Street, East London",310806,633816,1013148,765,2
178,47,66,1972,7,Female,"211 Jan Smuts Avenue, Bloemfontein",433026,882810,0,727,3
1077,57,54,1962,12,Female,"313 Pretoria Street, Pietermaritzburg",322182,216792,185814,576,3
914,38,71,1982,1,Male,"399 Church Street, Pretoria",407484,830880,1574262,763,4
1840,46,71,1974,2,Female,"594 Victoria Road, Cape Town",390636,796482,1858122,706,5
550,76,70,1944,2,Male,"454 Van der Merwe Avenue, Pretoria",381942,544464,643788,763,4
1869,28,71,1991,9,Male,"645 Church Street, Johannesburg",304416,620766,937386,702,1
977,83,67,1936,12,Female,"31 Church Street, Bloemfontein",250506,411714,0,710,5
933,50,69,1969,5,Male,"270 Voortrekker Road, Durban",382212,779220,1624284,690,4
938,28,73,1991,7,Female,"211 Church Street, East London",449676,916812,979308,720,3
622,23,65,1996,12,Male,"342 Main Road, Gqeberha",771912,1573866,0,738,2
796,25,70,1994,5,Female,"331 Queen Street, Pretoria",381186,777204,1336626,746,3
621,51,63,1968,3,Male,"674 Market Street, Pietermaritzburg",241650,492696,980532,612,1
1038,33,65,1986,8,Female,"23 Church Street, Johannesburg",324450,661590,1733256,810,2
1687,70,64,1949,12,Female,"711 Market Street, Johannesburg",440730,723402,435042,621,1
1890,29,65,1991,1,Male,"706 Market Street, Pretoria",282744,576432,1245078,754,1
544,34,65,1985,5,Female,"876 Jan Smuts Avenue, Bloemfontein",529668,1079982,2309598,676,1
810,77,65,1942,5,Female,"171 Market Street, Pretoria",297378,405720,305028,705,6
58,38,66,1981,4,Female,"293 Durban Road, Johannesburg",463608,945216,1721520,706,2
1986,44,69,1975,12,Female,"512 Johannesburg Road, Durban",427536,871740,1122912,716,2
1084,36,66,1984,1,Male,"257 Church Street, Johannesburg",567324,1156716,1357470,775,4
1349,48,64,1971,8,Female,"729 Market Street, Gqeberha",249516,508806,643086,799,3
1825,70,65,1949,9,Female,"629 Victoria Road, Cape Town",447282,823572,163188,718,4
98,80,67,1939,4,Female,"504 Van der Merwe Avenue, Durban",283590,299628,29502,590,2
615,35,65,1984,3,Female,"386 Jan Smuts Avenue, Pretoria",395208,805788,1241802,713,2
1488,34,66,1985,11,Female,"768 Victoria Road, Durban",362790,739638,1563066,695,6
211,43,71,1976,5,Male,"808 Pretoria Street, Pietermaritzburg",255852,521694,656676,755,3
1443,47,69,1972,7,Male,"564 Pretoria Street, Bloemfontein",309150,630288,980190,732,3
801,82,69,1938,2,Female,"577 Nelson Mandela Drive, Bloemfontein",269802,417150,29268,723,5
655,49,66,1970,3,Female,"131 Van der Merwe Avenue, Johannesburg",267840,546120,1163898,552,3
669,38,62,1981,9,Female,"577 Market Street, Durban",363186,740538,1279080,683,2
1726,67,65,1952,10,Female,"989 Jan Smuts Avenue, Gqeberha",629532,423594,416376,687,1
444,24,68,1995,9,Female,"874 Main Road, Pretoria",232902,474876,236898,748,2
418,29,66,1990,7,Male,"470 Church Street, Bloemfontein",458082,934038,1496988,693,4
242,41,65,1978,6,Male,"846 Nelson Mandela Drive, Durban",384570,784080,1053792,850,5
168,51,56,1968,7,Female,"293 Victoria Road, Johannesburg",279954,570834,772110,646,1
960,29,66,1990,8,Male,"605 Swart Street, Pretoria",471240,960768,1097154,750,3
1911,58,75,1961,11,Female,"94 King George Street, Bloemfontein",298332,608274,1947528,768,4
259,71,65,1948,5,Female,"640 Durban Road, East London",406530,684162,369522,689,3
300,40,64,1979,12,Male,"832 Voortrekker Road, Cape Town",668358,1362798,2182518,750,1
1967,55,74,1964,9,Male,"438 Swart Street, Durban",545526,1112274,12348,767,4
434,31,74,1988,10,Female,"380 Johannesburg Road, Pietermaritzburg",471420,961110,1320660,785,3
1076,61,66,1958,8,Female,"880 Victoria Road, Gqeberha",329688,672156,874998,779,5
723,59,68,1960,5,Female,"653 Swart Street, Durban",312462,637146,992016,828,5
1398,52,66,1967,4,Male,"11 Jan Smuts Avenue, Johannesburg",625608,1275516,298710,745,5
1464,63,61,1957,1,Female,"670 Van der Merwe Avenue, Pietermaritzburg",555102,892242,1044342,682,2
1505,29,69,1990,11,Male,"91 Pretoria Street, Pietermaritzburg",332622,678186,1201266,685,2
1130,50,65,1970,1,Female,"647 Nelson Mandela Drive, East London",391608,798390,806022,680,3
62,78,68,1941,11,Female,"750 King George Street, Cape Town",275328,401220,166230,716,6
1623,32,73,1987,4,Female,"779 Johannesburg Road, Gqeberha",311004,634086,454986,746,3
1416,73,65,1946,9,Female,"596 Swart Street, Cape Town",435096,877500,337032,709,8
1998,65,67,1954,9,Male,"579 King George Street, Johannesburg",0,11610,14220,688,3
1299,40,70,1979,11,Female,"705 Cape Road, Durban",329310,671382,574614,723,2
303,94,66,1926,1,Male,"834 Jan Smuts Avenue, Pretoria",489330,1081440,32526,690,6
1138,51,64,1968,3,Female,"930 Jan Smuts Avenue, Durban",369756,753948,1939212,768,3
1750,47,55,1973,2,Female,"848 Durban Road, Johannesburg",624258,1272798,1804068,741,2
1117,49,68,1970,4,Female,"745 Jan Smuts Avenue, Pretoria",244476,498438,440640,687,2
1322,35,62,1984,5,Female,"496 Nelson Mandela Drive, East London",401742,819144,1688508,636,1
878,45,65,1974,3,Male,"335 Jan Smuts Avenue, Johannesburg",353934,721674,1471536,615,2
609,59,62,1961,2,Male,"300 Van der Merwe Avenue, Bloemfontein",331344,675648,1140948,717,3
761,18,69,2001,3,Female,"165 Jan Smuts Avenue, East London",496368,1011996,1149228,726,4
1313,35,67,1985,1,Male,"131 Market Street, Bloemfontein",266364,543096,719262,653,2
1558,47,65,1973,2,Female,"559 Durban Road, Pietermaritzburg",453096,923940,1910898,597,2
399,37,68,1982,5,Female,"285 Jan Smuts Avenue, Durban",567252,1156536,1673514,802,2
325,45,57,1974,11,Male,"992 Cape Road, Cape Town",352602,718956,943938,709,4
689,65,62,1954,3,Female,"740 Van der Merwe Avenue, Johannesburg",324216,703386,252342,709,1
1763,49,66,1970,6,Male,"818 Church Street, Bloemfontein",335880,684702,489222,717,3
717,23,65,1996,8,Female,"895 Market Street, Pretoria",473850,966150,1482714,659,5
884,75,64,1945,2,Male,"177 Durban Road, Johannesburg",389934,770616,399078,631,4
1701,56,67,1963,4,Male,"101 Pretoria Street, Pietermaritzburg",205074,418158,875232,726,3
117,20,71,2000,1,Male,"333 Pretoria Street, Johannesburg",266832,544122,778302,595,3
126,63,65,1956,10,Male,"879 Johannesburg Road, Cape Town",234846,478800,0,799,4
1051,32,71,1987,11,Female,"342 Voortrekker Road, Cape Town",439632,896400,2474280,694,2
462,63,57,1956,9,Female,"1 Queen Street, Durban",442278,912528,590274,767,5
1454,30,64,1990,1,Male,"742 Market Street, Pretoria",316152,644634,782532,748,2
467,38,65,1981,9,Male,"280 Victoria Road, Pretoria",395784,806958,376308,705,3
1802,39,62,1980,11,Female,"859 Victoria Road, Gqeberha",523584,1067634,1842480,802,2
1563,49,67,1970,8,Female,"653 Victoria Road, Pietermaritzburg",199314,406494,1124298,683,4
1235,18,65,2002,2,Male,"284 Johannesburg Road, Pretoria",550152,1121688,2636766,813,1
587,20,62,1999,8,Male,"587 Swart Street, Pretoria",223794,456300,1268550,643,2
709,26,66,1993,9,Female,"759 Jan Smuts Avenue, Johannesburg",379026,772758,878094,742,3
1036,19,68,2000,5,Male,"593 Market Street, Pretoria",446706,910836,1201716,722,2
372,32,71,1988,1,Male,"902 Church Street, Johannesburg",217818,444024,402084,756,1
929,63,62,1956,4,Female,"634 Pretoria Street, Durban",793908,1009836,1065564,850,1
253,61,62,1959,1,Male,"11 Swart Street, Johannesburg",390690,796626,1990566,664,2
1549,68,74,1952,1,Male,"210 Queen Street, Pietermaritzburg",559296,1140390,2529468,747,5
529,55,68,1964,8,Male,"581 Pretoria Street, East London",404064,823806,752238,721,4
1306,46,58,1973,5,Female,"864 Nelson Mandela Drive, Pretoria",292536,596466,730062,706,2
1798,79,65,1940,4,Male,"677 Pretoria Street, Pietermaritzburg",448668,682164,593892,517,2
389,27,67,1992,7,Male,"813 Cape Road, Pretoria",468594,955476,1925010,689,3
1829,25,68,1995,2,Male,"386 Voortrekker Road, Durban",390276,795672,1067580,710,3
1392,24,61,1995,5,Male,"392 Victoria Road, Pretoria",468414,955098,1513314,743,3
1949,28,67,1991,7,Female,"523 Queen Street, Johannesburg",392328,799992,2346876,706,1
1881,67,67,1952,9,Male,"641 Church Street, East London",401778,1017756,163746,733,6
1706,24,67,1995,4,Female,"675 Van der Merwe Avenue, Pretoria",236898,483102,1261386,805,2
848,51,69,1968,5,Male,"944 Church Street, East London",603522,1230516,1731276,711,2
1044,30,60,1989,6,Male,"359 Cape Road, Gqeberha",402984,821682,2717730,693,1
1112,34,66,1985,11,Female,"518 Van der Merwe Avenue, East London",263970,538146,499248,760,6
802,35,67,1984,3,Female,"876 Main Road, Durban",528606,1077696,1726686,752,4
859,51,72,1968,4,Male,"515 Jan Smuts Avenue, Bloemfontein",287190,585558,1407474,631,4
441,41,64,1978,6,Female,"597 Victoria Road, East London",407034,829944,1169892,635,1
879,54,66,1966,2,Male,"340 Nelson Mandela Drive, Johannesburg",200520,408852,490086,702,3
1437,77,65,1942,4,Female,"31 Queen Street, Johannesburg",353520,806526,247140,751,4
1413,39,65,1980,5,Female,"174 Main Road, Pietermaritzburg",275130,561060,596970,685,5
1710,33,69,1986,10,Female,"841 Voortrekker Road, Johannesburg",353430,720522,0,787,3
1037,38,67,1981,9,Male,"476 Voortrekker Road, Cape Town",449856,917226,1317366,653,2
966,26,69,1993,4,Female,"220 Cape Road, Bloemfontein",211734,431766,703278,630,1
107,50,70,1970,1,Male,"876 Market Street, Pietermaritzburg",236214,481644,739152,734,5
1247,69,71,1950,9,Female,"174 Swart Street, Johannesburg",389772,794736,1629468,700,5
700,21,68,1998,12,Female,"962 Pretoria Street, Cape Town",1646766,3357612,4207428,590,1
1363,18,66,2002,2,Male,"229 Main Road, Durban",434178,885330,1664712,690,2
10,30,66,1990,2,Male,"918 Main Road, East London",519678,1059570,1694412,727,2
1725,49,66,1970,9,Female,"958 Jan Smuts Avenue, Johannesburg",376506,767736,2410830,729,6
1145,43,65,1977,1,Female,"133 Market Street, Cape Town",662850,1351440,634824,747,3
864,56,69,1963,10,Female,"800 Nelson Mandela Drive, Pretoria",345564,704628,1313226,766,3
1357,75,65,1944,12,Female,"514 King George Street, East London",304938,205380,0,812,7
1344,61,65,1958,11,Male,"517 Church Street, East London",413532,843174,1197522,736,2
1252,23,70,1996,7,Female,"537 King George Street, Cape Town",466200,950670,1387152,658,2
935,18,71,2002,1,Female,"641 Main Road, Pietermaritzburg",282618,576252,1105560,728,3
1748,44,71,1975,7,Female,"592 Johannesburg Road, Pietermaritzburg",482544,983862,1320534,628,1
1123,44,66,1975,7,Male,"469 Swart Street, Pretoria",246294,502128,756828,710,3
546,51,68,1969,1,Male,"801 Johannesburg Road, Pietermaritzburg",451998,921528,479106,681,3
430,52,67,1967,5,Female,"573 Durban Road, East London",471024,960300,2316168,685,5
61,44,65,1976,2,Female,"865 Voortrekker Road, Pretoria",824616,1681308,2734830,801,3
1621,66,69,1953,9,Male,"688 Jan Smuts Avenue, Gqeberha",653814,1333062,2599128,744,4
413,21,70,1998,3,Male,"249 Voortrekker Road, Cape Town",450450,918504,1894302,660,2
269,21,69,1998,5,Female,"926 Church Street, Johannesburg",342000,697302,0,689,3
37,41,60,1978,7,Female,"653 Nelson Mandela Drive, Pietermaritzburg",306234,624420,881172,683,4
1793,37,63,1982,8,Male,"618 Voortrekker Road, East London",258606,527346,653454,825,4
1846,82,64,1937,10,Male,"147 Main Road, Johannesburg",255438,600408,16884,566,4
116,31,68,1988,8,Male,"537 Main Road, Pretoria",593514,1210140,814842,685,2
752,65,64,1954,6,Female,"991 Johannesburg Road, Cape Town",492768,1166922,279666,664,3
1185,29,66,1990,11,Female,"850 Voortrekker Road, Bloemfontein",595674,1214514,2524860,780,1
683,61,66,1959,1,Male,"648 Voortrekker Road, Cape Town",450558,918702,0,704,5
903,25,67,1994,8,Male,"850 Nelson Mandela Drive, Johannesburg",526158,1072782,1424268,717,5
559,56,59,1963,5,Male,"864 Jan Smuts Avenue, East London",313092,638424,957330,490,2
1338,33,67,1986,12,Male,"738 Nelson Mandela Drive, Pretoria",415080,846414,0,765,2
75,80,66,1939,12,Female,"313 King George Street, Bloemfontein",333504,401868,29160,564,4
861,22,67,1997,7,Female,"236 Jan Smuts Avenue, Cape Town",362646,739440,1917810,793,1
100,56,66,1963,9,Male,"179 King George Street, Pretoria",432090,880992,1439280,813,7
1140,44,65,1975,7,Male,"939 Pretoria Street, Pretoria",488682,996318,2747610,703,6
531,18,68,2001,12,Male,"278 Swart Street, Gqeberha",260460,530946,1188792,722,3
279,25,64,1995,2,Female,"788 Voortrekker Road, Gqeberha",614196,1252296,2481210,753,2
362,37,59,1983,1,Male,"101 Pretoria Street, Pietermaritzburg",430002,876780,1076832,792,3
1458,32,66,1987,6,Male,"573 Jan Smuts Avenue, Johannesburg",315648,643590,1111464,708,4
976,67,69,1952,8,Female,"583 Queen Street, Pietermaritzburg",553248,1128042,1265706,760,5
71,39,69,1980,5,Male,"308 Nelson Mandela Drive, Pietermaritzburg",289566,590418,800928,701,2
375,50,66,1970,2,Female,"587 Johannesburg Road, Bloemfontein",331992,677106,1039428,695,3
403,33,72,1986,7,Male,"879 Queen Street, Johannesburg",322164,656928,2154060,759,1
983,77,67,1942,8,Male,"574 Market Street, Durban",368046,863874,55440,827,5
435,71,66,1948,8,Female,"343 Van der Merwe Avenue, Bloemfontein",285858,420300,351270,679,2
542,52,65,1967,7,Female,"594 Church Street, Gqeberha",260370,530928,894258,704,5
1090,59,66,1960,10,Female,"20 Cape Road, East London",378090,770850,1892196,850,5
60,47,64,1972,8,Female,"56 Queen Street, Gqeberha",300654,613026,1066446,655,4
287,42,73,1977,8,Female,"145 Pretoria Street, Durban",381204,777258,1029582,710,3
1857,32,66,1987,8,Male,"453 Johannesburg Road, Gqeberha",858564,1750464,3547800,775,5
1291,43,64,1976,11,Male,"209 Van der Merwe Avenue, Pretoria",307818,627642,960858,699,2
408,58,62,1961,4,Female,"938 Jan Smuts Avenue, Pietermaritzburg",276678,564174,891666,741,3
173,63,62,1956,5,Female,"560 Nelson Mandela Drive, Durban",299970,547182,349272,668,4
1787,52,66,1967,9,Female,"643 Market Street, East London",514494,1049004,927702,689,6
1800,62,55,1958,2,Male,"524 King George Street, Pietermaritzburg",252684,170010,267408,641,2
